t,variable,order,source,value
5.680000000000004,x,1,supervisor,0.0
5.680000000000004,y,0,supervisor,0.35
5.680000000000004,y,1,supervisor,0.0
5.680000000000004,z,0,supervisor,1.025
5.680000000000004,z,1,supervisor,0.0
5.688000000000004,x,0,supervisor,5.551115123125783e-17
5.688000000000004,x,1,supervisor,0.0
5.688000000000004,y,0,supervisor,0.35
5.688000000000004,y,1,supervisor,0.0
5.688000000000004,z,0,supervisor,1.025
5.688000000000004,z,1,supervisor,0.0
5.696000000000004,x,0,supervisor,5.551115123125783e-17
5.696000000000004,x,1,supervisor,0.0
5.696000000000004,y,0,supervisor,0.35
5.696000000000004,y,1,supervisor,0.0
5.696000000000004,z,0,supervisor,1.025
5.696000000000004,z,1,supervisor,0.0
5.704000000000004,x,0,supervisor,5.551115123125783e-17
5.704000000000004,x,1,supervisor,0.0
5.704000000000004,y,0,supervisor,0.35
5.704000000000004,y,1,supervisor,0.0
5.704000000000004,z,0,supervisor,1.025
5.704000000000004,z,1,supervisor,0.0
5.712000000000004,x,0,supervisor,5.551115123125783e-17
5.712000000000004,x,1,supervisor,0.0
5.712000000000004,y,0,supervisor,0.35
5.712000000000004,y,1,supervisor,0.0
5.712000000000004,z,0,supervisor,1.025
5.712000000000004,z,1,supervisor,0.0
5.720000000000004,x,0,supervisor,5.551115123125783e-17
5.720000000000004,x,1,supervisor,0.0
5.720000000000004,y,0,supervisor,0.35
5.720000000000004,y,1,supervisor,0.0
5.720000000000004,z,0,supervisor,1.025
5.720000000000004,z,1,supervisor,0.0
5.728000000000004,x,0,supervisor,5.551115123125783e-17
5.728000000000004,x,1,supervisor,0.0
5.728000000000004,y,0,supervisor,0.35
5.728000000000004,y,1,supervisor,0.0
5.728000000000004,z,0,supervisor,1.025
5.728000000000004,z,1,supervisor,0.0
5.736000000000004,x,0,supervisor,5.551115123125783e-17
5.736000000000004,x,1,supervisor,0.0
5.736000000000004,y,0,supervisor,0.35
5.736000000000004,y,1,supervisor,0.0
5.736000000000004,z,0,supervisor,1.025
5.736000000000004,z,1,supervisor,0.0
5.744000000000004,x,0,supervisor,5.551115123125783e-17
5.744000000000004,x,1,supervisor,0.0
5.744000000000004,y,0,supervisor,0.35
5.744000000000004,y,1,supervisor,0.0
5.744000000000004,z,0,supervisor,1.025
5.744000000000004,z,1,supervisor,0.0
5.752000000000004,x,0,supervisor,5.551115123125783e-17
5.752000000000004,x,1,supervisor,0.0
5.752000000000004,y,0,supervisor,0.35
5.752000000000004,y,1,supervisor,0.0
5.752000000000004,z,0,supervisor,1.025
5.752000000000004,z,1,supervisor,0.0
5.760000000000004,x,0,supervisor,5.551115123125783e-17
5.760000000000004,x,1,supervisor,0.0
5.760000000000004,y,0,supervisor,0.35
5.760000000000004,y,1,supervisor,0.0
5.760000000000004,z,0,supervisor,1.025
5.760000000000004,z,1,supervisor,0.0
5.768000000000004,x,0,supervisor,5.551115123125783e-17
5.768000000000004,x,1,supervisor,0.0
5.768000000000004,y,0,supervisor,0.35
5.768000000000004,y,1,supervisor,0.0
5.768000000000004,z,0,supervisor,1.025
5.768000000000004,z,1,supervisor,0.0
5.776000000000004,x,0,supervisor,5.551115123125783e-17
5.776000000000004,x,1,supervisor,0.0
5.776000000000004,y,0,supervisor,0.35
5.776000000000004,y,1,supervisor,0.0
5.776000000000004,z,0,supervisor,1.025
5.776000000000004,z,1,supervisor,0.0
5.784000000000004,x,0,supervisor,5.551115123125783e-17
5.784000000000004,x,1,supervisor,0.0
5.784000000000004,y,0,supervisor,0.35
5.784000000000004,y,1,supervisor,0.0
5.784000000000004,z,0,supervisor,1.025
5.784000000000004,z,1,supervisor,0.0
5.792000000000004,x,0,supervisor,5.551115123125783e-17
5.792000000000004,x,1,supervisor,0.0
5.792000000000004,y,0,supervisor,0.35
5.792000000000004,y,1,supervisor,0.0
5.792000000000004,z,0,supervisor,1.025
5.792000000000004,z,1,supervisor,0.0
5.800000000000004,x,0,supervisor,5.551115123125783e-17
5.800000000000004,x,1,supervisor,0.0
5.800000000000004,y,0,supervisor,0.35
5.800000000000004,y,1,supervisor,0.0
5.800000000000004,z,0,supervisor,1.025
5.800000000000004,z,1,supervisor,0.0
5.808000000000004,x,0,supervisor,5.551115123125783e-17
5.808000000000004,x,1,supervisor,0.0
5.808000000000004,y,0,supervisor,0.35
5.808000000000004,y,1,supervisor,0.0
5.808000000000004,z,0,supervisor,1.025
5.808000000000004,z,1,supervisor,0.0
5.816000000000004,x,0,supervisor,5.551115123125783e-17
5.816000000000004,x,1,supervisor,0.0
5.816000000000004,y,0,supervisor,0.35
5.816000000000004,y,1,supervisor,0.0
5.816000000000004,z,0,supervisor,1.025
5.816000000000004,z,1,supervisor,0.0
5.824000000000004,x,0,supervisor,5.551115123125783e-17
5.824000000000004,x,1,supervisor,0.0
5.824000000000004,y,0,supervisor,0.35
5.824000000000004,y,1,supervisor,0.0
5.824000000000004,z,0,supervisor,1.025
5.824000000000004,z,1,supervisor,0.0
5.832000000000004,x,0,supervisor,5.551115123125783e-17
5.832000000000004,x,1,supervisor,0.0
5.832000000000004,y,0,supervisor,0.35
5.832000000000004,y,1,supervisor,0.0
5.832000000000004,z,0,supervisor,1.025
5.832000000000004,z,1,supervisor,0.0
5.840000000000004,x,0,supervisor,5.551115123125783e-17
5.840000000000004,x,1,supervisor,0.0
5.840000000000004,y,0,supervisor,0.35
5.840000000000004,y,1,supervisor,0.0
5.840000000000004,z,0,supervisor,1.025
5.840000000000004,z,1,supervisor,0.0
5.848000000000004,x,0,supervisor,5.551115123125783e-17
5.848000000000004,x,1,supervisor,0.0
5.848000000000004,y,0,supervisor,0.35
5.848000000000004,y,1,supervisor,0.0
5.848000000000004,z,0,supervisor,1.025
5.848000000000004,z,1,supervisor,0.0
5.856000000000004,x,0,supervisor,5.551115123125783e-17
5.856000000000004,x,1,supervisor,0.0
5.856000000000004,y,0,supervisor,0.35
5.856000000000004,y,1,supervisor,0.0
5.856000000000004,z,0,supervisor,1.025
5.856000000000004,z,1,supervisor,0.0
5.864000000000004,x,0,supervisor,5.551115123125783e-17
5.864000000000004,x,1,supervisor,0.0
5.864000000000004,y,0,supervisor,0.35
5.864000000000004,y,1,supervisor,0.0
5.864000000000004,z,0,supervisor,1.025
5.864000000000004,z,1,supervisor,0.0
5.872000000000004,x,0,supervisor,5.551115123125783e-17
5.872000000000004,x,1,supervisor,0.0
5.872000000000004,y,0,supervisor,0.35
5.872000000000004,y,1,supervisor,0.0
5.872000000000004,z,0,supervisor,1.025
5.872000000000004,z,1,supervisor,0.0
5.880000000000004,x,0,supervisor,5.551115123125783e-17
5.880000000000004,x,1,supervisor,0.0
5.880000000000004,y,0,supervisor,0.35
5.880000000000004,y,1,supervisor,0.0
5.880000000000004,z,0,supervisor,1.025
5.880000000000004,z,1,supervisor,0.0
5.888000000000004,x,0,supervisor,5.551115123125783e-17
5.888000000000004,x,1,supervisor,0.0
5.888000000000004,y,0,supervisor,0.35
5.888000000000004,y,1,supervisor,0.0
5.888000000000004,z,0,supervisor,1.025
5.888000000000004,z,1,supervisor,0.0
5.896000000000004,x,0,supervisor,5.551115123125783e-17
5.896000000000004,x,1,supervisor,0.0
5.896000000000004,y,0,supervisor,0.35
5.896000000000004,y,1,supervisor,0.0
5.896000000000004,z,0,supervisor,1.025
5.896000000000004,z,1,supervisor,0.0
5.904000000000004,x,0,supervisor,5.551115123125783e-17
5.904000000000004,x,1,supervisor,0.0
5.904000000000004,y,0,supervisor,0.35
5.904000000000004,y,1,supervisor,0.0
5.904000000000004,z,0,supervisor,1.025
5.904000000000004,z,1,supervisor,0.0
5.912000000000004,x,0,supervisor,5.551115123125783e-17
5.912000000000004,x,1,supervisor,0.0
5.912000000000004,y,0,supervisor,0.35
5.912000000000004,y,1,supervisor,0.0
5.912000000000004,z,0,supervisor,1.025
5.912000000000004,z,1,supervisor,0.0
5.920000000000004,x,0,supervisor,5.551115123125783e-17
5.920000000000004,x,1,supervisor,0.0
5.920000000000004,y,0,supervisor,0.35
5.920000000000004,y,1,supervisor,0.0
5.920000000000004,z,0,supervisor,1.025
5.920000000000004,z,1,supervisor,0.0
5.928000000000004,x,0,supervisor,5.551115123125783e-17
5.928000000000004,x,1,supervisor,0.0
5.928000000000004,y,0,supervisor,0.35
5.928000000000004,y,1,supervisor,0.0
5.928000000000004,z,0,supervisor,1.025
5.928000000000004,z,1,supervisor,0.0
5.936000000000004,x,0,supervisor,5.551115123125783e-17
5.936000000000004,x,1,supervisor,0.0
5.936000000000004,y,0,supervisor,0.35
5.936000000000004,y,1,supervisor,0.0
5.936000000000004,z,0,supervisor,1.025
5.936000000000004,z,1,supervisor,0.0
5.944000000000004,x,0,supervisor,5.551115123125783e-17
5.944000000000004,x,1,supervisor,0.0
5.944000000000004,y,0,supervisor,0.35
5.944000000000004,y,1,supervisor,0.0
5.944000000000004,z,0,supervisor,1.025
5.944000000000004,z,1,supervisor,0.0
5.952000000000004,x,0,supervisor,5.551115123125783e-17
5.952000000000004,x,1,supervisor,0.0
5.952000000000004,y,0,supervisor,0.35
5.952000000000004,y,1,supervisor,0.0
5.952000000000004,z,0,supervisor,1.025
5.952000000000004,z,1,supervisor,0.0
5.960000000000004,x,0,supervisor,5.551115123125783e-17
5.960000000000004,x,1,supervisor,0.0
5.960000000000004,y,0,supervisor,0.35
5.960000000000004,y,1,supervisor,0.0
5.960000000000004,z,0,supervisor,1.025
5.960000000000004,z,1,supervisor,0.0
5.968000000000004,x,0,supervisor,5.551115123125783e-17
5.968000000000004,x,1,supervisor,0.0
5.968000000000004,y,0,supervisor,0.35
5.968000000000004,y,1,supervisor,0.0
5.968000000000004,z,0,supervisor,1.025
5.968000000000004,z,1,supervisor,0.0
5.976000000000004,x,0,supervisor,5.551115123125783e-17
5.976000000000004,x,1,supervisor,0.0
5.976000000000004,y,0,supervisor,0.35
5.976000000000004,y,1,supervisor,0.0
5.976000000000004,z,0,supervisor,1.025
5.976000000000004,z,1,supervisor,0.0
5.984000000000004,x,0,supervisor,5.551115123125783e-17
5.984000000000004,x,1,supervisor,0.0
5.984000000000004,y,0,supervisor,0.35
5.984000000000004,y,1,supervisor,0.0
5.984000000000004,z,0,supervisor,1.025
5.984000000000004,z,1,supervisor,0.0
5.992000000000004,x,0,supervisor,5.551115123125783e-17
5.992000000000004,x,1,supervisor,0.0
5.992000000000004,y,0,supervisor,0.35
5.992000000000004,y,1,supervisor,0.0
5.992000000000004,z,0,supervisor,1.025
5.992000000000004,z,1,supervisor,0.0
6.000000000000004,x,0,supervisor,5.551115123125783e-17
6.000000000000004,x,1,supervisor,0.0
6.000000000000004,y,0,supervisor,0.35
6.000000000000004,y,1,supervisor,0.0
6.000000000000004,z,0,supervisor,1.025
6.000000000000004,z,1,supervisor,0.0
6.0080000000000044,x,0,supervisor,5.551115123125783e-17
6.0080000000000044,x,1,supervisor,0.0
6.0080000000000044,y,0,supervisor,0.35
6.0080000000000044,y,1,supervisor,0.0
6.0080000000000044,z,0,supervisor,1.025
6.0080000000000044,z,1,supervisor,0.0
6.0160000000000045,x,0,supervisor,5.551115123125783e-17
6.0160000000000045,x,1,supervisor,0.0
6.0160000000000045,y,0,supervisor,0.35
6.0160000000000045,y,1,supervisor,0.0
6.0160000000000045,z,0,supervisor,1.025
6.0160000000000045,z,1,supervisor,0.0
6.0240000000000045,x,0,supervisor,5.551115123125783e-17
6.0240000000000045,x,1,supervisor,0.0
6.0240000000000045,y,0,supervisor,0.35
6.0240000000000045,y,1,supervisor,0.0
6.0240000000000045,z,0,supervisor,1.025
6.0240000000000045,z,1,supervisor,0.0
6.0320000000000045,x,0,supervisor,5.551115123125783e-17
6.0320000000000045,x,1,supervisor,0.0
6.0320000000000045,y,0,supervisor,0.35
6.0320000000000045,y,1,supervisor,0.0
6.0320000000000045,z,0,supervisor,1.025
6.0320000000000045,z,1,supervisor,0.0
6.0400000000000045,x,0,supervisor,5.551115123125783e-17
6.0400000000000045,x,1,supervisor,0.0
6.0400000000000045,y,0,supervisor,0.35
6.0400000000000045,y,1,supervisor,0.0
6.0400000000000045,z,0,supervisor,1.025
6.0400000000000045,z,1,supervisor,0.0
6.0480000000000045,x,0,supervisor,5.551115123125783e-17
6.0480000000000045,x,1,supervisor,0.0
6.0480000000000045,y,0,supervisor,0.35
6.0480000000000045,y,1,supervisor,0.0
6.0480000000000045,z,0,supervisor,1.025
6.0480000000000045,z,1,supervisor,0.0
6.0560000000000045,x,0,supervisor,5.551115123125783e-17
6.0560000000000045,x,1,supervisor,0.0
6.0560000000000045,y,0,supervisor,0.35
6.0560000000000045,y,1,supervisor,0.0
6.0560000000000045,z,0,supervisor,1.025
6.0560000000000045,z,1,supervisor,0.0
6.0640000000000045,x,0,supervisor,5.551115123125783e-17
6.0640000000000045,x,1,supervisor,0.0
6.0640000000000045,y,0,supervisor,0.35
6.0640000000000045,y,1,supervisor,0.0
6.0640000000000045,z,0,supervisor,1.025
6.0640000000000045,z,1,supervisor,0.0
6.0720000000000045,x,0,supervisor,5.551115123125783e-17
6.0720000000000045,x,1,supervisor,0.0
6.0720000000000045,y,0,supervisor,0.35
6.0720000000000045,y,1,supervisor,0.0
6.0720000000000045,z,0,supervisor,1.025
6.0720000000000045,z,1,supervisor,0.0
6.0800000000000045,x,0,supervisor,5.551115123125783e-17
6.0800000000000045,x,1,supervisor,0.0
6.0800000000000045,y,0,supervisor,0.35
6.0800000000000045,y,1,supervisor,0.0
6.0800000000000045,z,0,supervisor,1.025
6.0800000000000045,z,1,supervisor,0.0
6.0880000000000045,x,0,supervisor,5.551115123125783e-17
6.0880000000000045,x,1,supervisor,0.0
6.0880000000000045,y,0,supervisor,0.35
6.0880000000000045,y,1,supervisor,0.0
6.0880000000000045,z,0,supervisor,1.025
6.0880000000000045,z,1,supervisor,0.0
6.0960000000000045,x,0,supervisor,5.551115123125783e-17
6.0960000000000045,x,1,supervisor,0.0
6.0960000000000045,y,0,supervisor,0.35
6.0960000000000045,y,1,supervisor,0.0
6.0960000000000045,z,0,supervisor,1.025
6.0960000000000045,z,1,supervisor,0.0
6.1040000000000045,x,0,supervisor,5.551115123125783e-17
6.1040000000000045,x,1,supervisor,0.0
6.1040000000000045,y,0,supervisor,0.35
6.1040000000000045,y,1,supervisor,0.0
6.1040000000000045,z,0,supervisor,1.025
6.1040000000000045,z,1,supervisor,0.0
6.1120000000000045,x,0,supervisor,5.551115123125783e-17
6.1120000000000045,x,1,supervisor,0.0
6.1120000000000045,y,0,supervisor,0.35
6.1120000000000045,y,1,supervisor,0.0
6.1120000000000045,z,0,supervisor,1.025
6.1120000000000045,z,1,supervisor,0.0
6.1200000000000045,x,0,supervisor,5.551115123125783e-17
6.1200000000000045,x,1,supervisor,0.0
6.1200000000000045,y,0,supervisor,0.35
6.1200000000000045,y,1,supervisor,0.0
6.1200000000000045,z,0,supervisor,1.025
6.1200000000000045,z,1,supervisor,0.0
6.1280000000000046,x,0,supervisor,5.551115123125783e-17
6.1280000000000046,x,1,supervisor,0.0
6.1280000000000046,y,0,supervisor,0.35
6.1280000000000046,y,1,supervisor,0.0
6.1280000000000046,z,0,supervisor,1.025
6.1280000000000046,z,1,supervisor,0.0
6.136000000000005,x,0,supervisor,5.551115123125783e-17
6.136000000000005,x,1,supervisor,0.0
6.136000000000005,y,0,supervisor,0.35
6.136000000000005,y,1,supervisor,0.0
6.136000000000005,z,0,supervisor,1.025
6.136000000000005,z,1,supervisor,0.0
6.144000000000005,x,0,supervisor,5.551115123125783e-17
6.144000000000005,x,1,supervisor,0.0
6.144000000000005,y,0,supervisor,0.35
6.144000000000005,y,1,supervisor,0.0
6.144000000000005,z,0,supervisor,1.025
6.144000000000005,z,1,supervisor,0.0
6.152000000000005,x,0,supervisor,5.551115123125783e-17
6.152000000000005,x,1,supervisor,0.0
6.152000000000005,y,0,supervisor,0.35
6.152000000000005,y,1,supervisor,0.0
6.152000000000005,z,0,supervisor,1.025
6.152000000000005,z,1,supervisor,0.0
6.160000000000005,x,0,supervisor,5.551115123125783e-17
6.160000000000005,x,1,supervisor,0.0
6.160000000000005,y,0,supervisor,0.35
6.160000000000005,y,1,supervisor,0.0
6.160000000000005,z,0,supervisor,1.025
6.160000000000005,z,1,supervisor,0.0
6.168000000000005,x,0,supervisor,5.551115123125783e-17
6.168000000000005,x,1,supervisor,0.0
6.168000000000005,y,0,supervisor,0.35
6.168000000000005,y,1,supervisor,0.0
6.168000000000005,z,0,supervisor,1.025
6.168000000000005,z,1,supervisor,0.0
6.176000000000005,x,0,supervisor,5.551115123125783e-17
6.176000000000005,x,1,supervisor,0.0
6.176000000000005,y,0,supervisor,0.35
6.176000000000005,y,1,supervisor,0.0
6.176000000000005,z,0,supervisor,1.025
6.176000000000005,z,1,supervisor,0.0
6.184000000000005,x,0,supervisor,5.551115123125783e-17
6.184000000000005,x,1,supervisor,0.0
6.184000000000005,y,0,supervisor,0.35
6.184000000000005,y,1,supervisor,0.0
6.184000000000005,z,0,supervisor,1.025
6.184000000000005,z,1,supervisor,0.0
6.192000000000005,x,0,supervisor,5.551115123125783e-17
6.192000000000005,x,1,supervisor,0.0
6.192000000000005,y,0,supervisor,0.35
6.192000000000005,y,1,supervisor,0.0
6.192000000000005,z,0,supervisor,1.025
6.192000000000005,z,1,supervisor,0.0
6.200000000000005,x,0,supervisor,5.551115123125783e-17
6.200000000000005,x,1,supervisor,0.0
6.200000000000005,y,0,supervisor,0.35
6.200000000000005,y,1,supervisor,0.0
6.200000000000005,z,0,supervisor,1.025
6.200000000000005,z,1,supervisor,0.0
6.208000000000005,x,0,supervisor,5.551115123125783e-17
6.208000000000005,x,1,supervisor,0.0
6.208000000000005,y,0,supervisor,0.35
6.208000000000005,y,1,supervisor,0.0
6.208000000000005,z,0,supervisor,1.025
6.208000000000005,z,1,supervisor,0.0
6.216000000000005,x,0,supervisor,5.551115123125783e-17
6.216000000000005,x,1,supervisor,0.0
6.216000000000005,y,0,supervisor,0.35
6.216000000000005,y,1,supervisor,0.0
6.216000000000005,z,0,supervisor,1.025
6.216000000000005,z,1,supervisor,0.0
6.224000000000005,x,0,supervisor,5.551115123125783e-17
6.224000000000005,x,1,supervisor,0.0
6.224000000000005,y,0,supervisor,0.35
6.224000000000005,y,1,supervisor,0.0
6.224000000000005,z,0,supervisor,1.025
6.224000000000005,z,1,supervisor,0.0
6.232000000000005,x,0,supervisor,5.551115123125783e-17
6.232000000000005,x,1,supervisor,0.0
6.232000000000005,y,0,supervisor,0.35
6.232000000000005,y,1,supervisor,0.0
6.232000000000005,z,0,supervisor,1.025
6.232000000000005,z,1,supervisor,0.0
6.240000000000005,x,0,supervisor,5.551115123125783e-17
6.240000000000005,x,1,supervisor,0.0
6.240000000000005,y,0,supervisor,0.35
6.240000000000005,y,1,supervisor,0.0
6.240000000000005,z,0,supervisor,1.025
6.240000000000005,z,1,supervisor,0.0
6.248000000000005,x,0,supervisor,5.551115123125783e-17
6.248000000000005,x,1,supervisor,0.0
6.248000000000005,y,0,supervisor,0.35
6.248000000000005,y,1,supervisor,0.0
6.248000000000005,z,0,supervisor,1.025
6.248000000000005,z,1,supervisor,0.0
6.256000000000005,x,0,supervisor,5.551115123125783e-17
6.256000000000005,x,1,supervisor,0.0
6.256000000000005,y,0,supervisor,0.35
6.256000000000005,y,1,supervisor,0.0
6.256000000000005,z,0,supervisor,1.025
6.256000000000005,z,1,supervisor,0.0
6.264000000000005,x,0,supervisor,5.551115123125783e-17
6.264000000000005,x,1,supervisor,0.0
6.264000000000005,y,0,supervisor,0.35
